SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-735182303,Completed,Resolved,E_6,Org line C,W11 2nd,Medium,PROD419,fr,France,392.321,138.529,43542.372,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1055.359
1-735203157,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD253,br,Brazil,0.0,0.0,43154.1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,445.989
1-735203157,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD253,br,Brazil,0.026,0.026,43154.126,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,445.989
1-735203157,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,0.218,0.192,43154.318,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,445.989
1-735203157,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,0.672,0.454,43154.772,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,445.989
1-735203157,Completed,Resolved,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,434.599,433.927,43588.699,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,445.989
1-735224085,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD16,pl,Brazil,0.0,0.0,43161.472,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,428.729
1-735224085,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD16,pl,Brazil,0.114,0.114,43161.586,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,428.729
1-735262744,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD698,fr,POLAND,0.0,0.0,43216.336,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,2026.303
1-735262744,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD698,fr,POLAND,0.015,0.015,43216.351,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,2026.303
1-735262744,Queued,Awaiting Assignment,A2_2,Org line A2,G22 2nd,Medium,PROD698,fr,POLAND,0.34,0.325,43216.676,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,2026.303
1-735262744,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Medium,PROD698,fr,Sweden,153.605,153.265,43369.941,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,2026.303
1-735262744,Accepted,Wait - User,A2_2,Org line A2,G22 2nd,Medium,PROD698,fr,Sweden,153.689,0.084,43370.025,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,2026.303
1-735262744,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Medium,PROD698,fr,0,154.405,0.716,43370.741,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,2026.303
1-735262744,Accepted,Wait - User,A2_2,Org line A2,G22 2nd,Medium,PROD698,fr,Sweden,155.296,0.891,43371.632,Friday,4,1,0,0,0,1,0,0,0,0,0,0,0,2026.303
1-735262744,Completed,Resolved,A2_2,Org line A2,G22 2nd,Medium,PROD698,fr,Sweden,1372.088,1216.792,44588.424,Friday,4,1,0,0,0,2,0,0,0,0,0,0,0,2026.303
1-735315389,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD706,be,POLAND,0.0,0.0,43200.553,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.851
1-735315389,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD706,be,POLAND,0.022,0.022,43200.575,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1004.851
1-735315389,Queued,Awaiting Assignment,A2_4,Org line A2,G173 2nd,Medium,PROD706,be,POLAND,0.093,0.071,43200.646,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1004.851
1-735315389,Accepted,In Progress,A2_4,Org line A2,G173 2nd,Medium,PROD706,be,Belgium,363.789,363.696,43564.342,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1004.851
1-735315389,Completed,Resolved,A2_4,Org line A2,G173 2nd,Medium,PROD706,be,Belgium,364.09,0.301,43564.643,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1004.851
1-735315426,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD706,be,POLAND,0.0,0.0,43202.536,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.867
1-735315426,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD706,be,POLAND,0.01,0.01,43202.546,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1002.867
1-735315426,Queued,Awaiting Assignment,A2_4,Org line A2,G173 2nd,Medium,PROD706,be,POLAND,0.083,0.073,43202.619,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1002.867
1-735315426,Accepted,In Progress,A2_4,Org line A2,G173 2nd,Medium,PROD706,be,Belgium,361.4,361.317,43563.936,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1002.867
1-735315426,Completed,Resolved,A2_4,Org line A2,G173 2nd,Medium,PROD706,be,Belgium,361.433,0.033,43563.969,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1002.867
1-735882481,Accepted,In Progress,A2_5,Org line A2,N30 2nd,Medium,PROD245,us,USA,0.0,0.0,43219.511,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,985.891
1-735882481,Accepted,In Progress,A2_5,Org line A2,N30 2nd,Medium,PROD245,us,USA,0.386,0.386,43219.897,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,985.891
1-735882481,Completed,Resolved,A2_5,Org line A2,N30 2nd,Medium,PROD245,us,USA,353.348,352.962,43572.859,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,985.891
1-735894939,Accepted,In Progress,E_5,Org line C,G81,Low,PROD673,in,INDIA,0.0,0.0,43199.976,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,918.838
1-735894939,Accepted,In Progress,E_5,Org line C,G81,Low,PROD673,in,INDIA,0.013,0.013,43199.989,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,918.838
1-735894939,Accepted,Wait - User,E_5,Org line C,G81,Low,PROD673,in,INDIA,0.072,0.059,43200.048,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,918.838
1-735894939,Accepted,In Progress,E_5,Org line C,G81,Low,PROD673,in,INDIA,257.585,257.513,43457.561,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,918.838
1-735894939,Completed,Resolved,E_5,Org line C,G81,Low,PROD673,in,INDIA,257.611,0.026,43457.587,Friday,3,0,0,0,0,1,0,0,0,0,0,0,0,918.838
1-735897883,Accepted,In Progress,C_5,Org line C,G120 3rd,Low,PROD597,in,Korea,0.0,0.0,43347.277,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,In Progress,C_5,Org line C,G120 3rd,Low,PROD597,in,Korea,0.208,0.208,43347.485,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Queued,Awaiting Assignment,E_8,Org line C,G181 2nd,Low,PROD597,in,Korea,0.357,0.149,43347.634,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,In Progress,E_8,Org line C,G119 2nd,Low,PROD597,in,Korea,1.126,0.769,43348.403,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Queued,Awaiting Assignment,E_8,Org line C,G181 2nd,Low,PROD597,in,Korea,1.24,0.114,43348.517,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,In Progress,E_8,Org line C,G181 2nd,Low,PROD597,in,Sweden,21.525,20.285,43368.802,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,Assigned,E_8,Org line C,G181 2nd,Low,PROD597,in,Sweden,21.531,0.006,43368.808,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,In Progress,E_8,Org line C,G181 2nd,Low,PROD597,in,Sweden,21.973,0.442,43369.25,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,Wait,E_8,Org line C,G181 2nd,Low,PROD597,in,Sweden,225.992,204.019,43573.269,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,944.86
1-735897883,Accepted,In Progress,E_8,Org line C,G186 2nd,Low,PROD597,in,Sweden,287.316,61.324,43634.593,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,944.86
1-735897883,Completed,Resolved,E_8,Org line C,G186 2nd,Low,PROD597,in,Sweden,287.384,0.068,43634.661,Friday,6,2,0,1,0,0,0,1,0,0,0,0,0,944.86
1-735918251,Queued,Awaiting Assignment,missing,Other,S56,Low,PROD698,pl,Sweden,0.0,0.0,43376.923,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,0.294,0.294,43377.217,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Assigned,missing,Other,S56,Low,PROD698,pl,POLAND,0.369,0.075,43377.292,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,3.899,3.53,43380.822,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Wait - User,missing,Other,S56,Low,PROD698,pl,POLAND,4.005,0.106,43380.928,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Wait - User,missing,Other,S56,Low,PROD698,pl,POLAND,248.347,244.342,43625.27,Friday,2,1,0,1,0,1,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,276.036,27.689,43652.959,Friday,2,1,0,1,0,2,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Assigned,missing,Other,S56,Low,PROD698,pl,POLAND,276.06,0.024,43652.983,Friday,3,1,0,1,0,2,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,350.143,74.083,43727.066,Friday,3,1,0,2,0,2,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Wait - User,missing,Other,S56,Low,PROD698,pl,POLAND,350.452,0.309,43727.375,Friday,4,1,0,2,0,2,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,362.358,11.906,43739.281,Friday,4,1,0,2,0,3,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Wait - User,missing,Other,S56,Low,PROD698,pl,POLAND,362.521,0.163,43739.444,Friday,5,1,0,2,0,3,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,363.982,1.461,43740.905,Friday,5,1,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,missing,Other,S56,Low,PROD698,pl,POLAND,364.032,0.05,43740.955,Friday,6,1,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Queued,Awaiting Assignment,A2_2,Org line A2,G22 2nd,Low,PROD698,pl,POLAND,364.039,0.007,43740.962,Friday,7,1,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Low,PROD698,pl,Sweden,365.995,1.956,43742.918,Friday,7,2,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD698,pl,Sweden,366.37,0.375,43743.293,Friday,8,2,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD698,pl,Sweden,403.975,37.605,43780.898,Friday,8,3,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD698,pl,Sweden,403.984,0.009,43780.907,Friday,9,3,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD698,pl,POLAND,706.864,302.88,44083.787,Friday,9,4,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD698,pl,POLAND,706.879,0.015,44083.802,Friday,10,4,0,2,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD698,pl,POLAND,781.625,74.746,44158.548,Friday,10,4,0,3,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD698,pl,POLAND,782.58,0.955,44159.503,Friday,11,4,0,3,0,4,0,0,0,0,0,0,0,798.409
1-735918251,Completed,Resolved,V3_2,Org line C,G97,Low,PROD698,pl,POLAND,798.397,15.817,44175.32,Friday,11,4,0,3,0,5,0,0,0,0,0,0,0,798.409
1-735930604,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,0.0,0.0,43358.487,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,365.985
1-735930604,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,0.239,0.239,43358.726,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,365.985
1-735930604,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,0.284,0.045,43358.771,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,365.985
1-735930604,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,365.965,365.681,43724.452,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,365.985
1-735996831,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD271,au,Australia,0.0,0.0,43351.22,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD271,au,Australia,0.223,0.223,43351.443,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Queued,Awaiting Assignment,V3_2,Org line C,S63,Low,PROD271,au,Australia,0.452,0.229,43351.672,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,In Progress,V3_2,Org line C,S63,Low,PROD271,au,Australia,1.027,0.575,43352.247,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,Assigned,V3_2,Org line C,S63,Low,PROD271,au,Australia,1.057,0.03,43352.277,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,In Progress,V3_2,Org line C,S63,Low,PROD271,au,Australia,1.199,0.142,43352.419,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Queued,Awaiting Assignment,A2_1,Org line B,D10,Low,PROD271,au,Australia,87.082,85.883,43438.302,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD271,au,Australia,87.575,0.493,43438.795,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD271,au,Australia,87.582,0.007,43438.802,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Accepted,Wait - User,A2_1,Org line B,D10,Low,PROD271,au,Australia,87.896,0.314,43439.116,Friday,6,2,0,1,0,0,0,0,0,0,0,0,0,162.245
1-735996831,Completed,Resolved,A2_1,Org line B,D10,Low,PROD271,au,Australia,90.488,2.592,43441.708,Friday,6,2,0,1,0,1,0,0,0,0,0,0,0,162.245
1-735996872,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD267,au,Australia,0.0,0.0,43352.018,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,766.791
1-735996872,Accepted,In Progress,A2_1,Org line B,D10,Low,PROD267,au,Australia,0.488,0.488,43352.506,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,766.791
1-735996872,Queued,Awaiting Assignment,V3_2,Org line C,S63,Low,PROD267,au,Australia,0.904,0.416,43352.922,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,766.791
1-735996872,Accepted,In Progress,V3_2,Org line C,S63,Low,PROD267,au,Australia,8.011,7.107,43360.029,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,766.791
1-735996872,Accepted,Assigned,V3_2,Org line C,S63,Low,PROD267,au,Australia,8.019,0.008,43360.037,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,766.791
1-735996872,Accepted,In Progress,V3_2,Org line C,S63,Low,PROD267,au,Australia,10.46,2.441,43362.478,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,766.791
1-735996872,Completed,Resolved,V3_2,Org line C,S63,Low,PROD267,au,Australia,86.225,75.765,43438.243,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,766.791
1-736285839,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,pl,Sweden,0.0,0.0,43367.239,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,pl,Sweden,0.009,0.009,43367.248,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,A2_2,Org line A2,W8 2nd,Medium,PROD802,pl,Sweden,0.179,0.17,43367.418,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,A2_2,Org line A2,W8 2nd,Medium,PROD802,pl,POLAND,2.869,2.69,43370.108,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,Assigned,A2_2,Org line A2,W8 2nd,Medium,PROD802,pl,POLAND,2.909,0.04,43370.148,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,A2_2,Org line A2,W8 2nd,Medium,PROD802,pl,POLAND,12.648,9.739,43379.887,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD802,pl,POLAND,12.667,0.019,43379.906,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,pl,Sweden,12.818,0.151,43380.057,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,Wait,V3_2,Org line C,S42,Medium,PROD802,pl,Sweden,12.934,0.116,43380.173,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,pl,Sweden,17.764,4.83,43385.003,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,E_5,Org line C,G77,Medium,PROD802,pl,Sweden,17.826,0.062,43385.065,Friday,6,2,0,1,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,E_5,Org line C,G77,Medium,PROD802,pl,INDIA,18.729,0.903,43385.968,Friday,6,3,0,1,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,18.753,0.024,43385.992,Friday,7,3,0,1,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,19.357,0.604,43386.596,Friday,7,4,0,1,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,19.367,0.01,43386.606,Friday,8,4,0,1,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,19.368,0.001,43386.607,Friday,8,4,0,2,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,26.399,7.031,43393.638,Friday,8,4,0,3,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,Wait - Implementation,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,26.536,0.137,43393.775,Friday,9,4,0,3,0,0,0,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD802,pl,INDIA,37.784,11.248,43405.023,Friday,9,4,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,E_4,Org line C,G93 2nd,Medium,PROD802,pl,INDIA,37.842,0.058,43405.081,Friday,10,4,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,E_4,Org line C,G93 2nd,Medium,PROD802,pl,INDIA,37.843,0.001,43405.082,Friday,10,5,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,E_4,Org line C,G93 2nd,Medium,PROD802,pl,INDIA,176.349,138.506,43543.588,Friday,10,6,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Queued,Awaiting Assignment,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,INDIA,177.07,0.721,43544.309,Friday,11,6,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,178.133,1.063,43545.372,Friday,11,7,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Accepted,Assigned,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,178.152,0.019,43545.391,Friday,12,7,0,3,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,188.021,9.869,43555.26,Friday,12,7,0,4,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Accepted,Wait - Vendor,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,188.18,0.159,43555.419,Friday,13,7,0,4,0,0,1,1,0,0,0,0,0,838.158
1-736285839,Accepted,In Progress,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,199.538,11.358,43566.777,Friday,13,7,0,4,0,0,1,1,1,0,0,0,0,838.158
1-736285839,Accepted,Wait - User,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,199.585,0.047,43566.824,Friday,14,7,0,4,0,0,1,1,1,0,0,0,0,838.158
1-736285839,Accepted,In Progress,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,200.965,1.38,43568.204,Friday,14,7,0,4,0,1,1,1,1,0,0,0,0,838.158
1-736285839,Completed,Resolved,A2_2,Org line A2,G59 2nd,Medium,PROD802,pl,POLAND,201.028,0.063,43568.267,Friday,15,7,0,4,0,1,1,1,1,0,0,0,0,838.158
1-736308801,Accepted,In Progress,C_6,Org line B,A20 3rd,Low,PROD802,au,Australia,0.0,0.0,43362.29,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,843.108
1-736308801,Accepted,In Progress,C_6,Org line B,A20 3rd,Low,PROD802,au,Australia,0.064,0.064,43362.354,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,843.108
1-736308801,Completed,Resolved,C_6,Org line B,A20 3rd,Low,PROD802,au,Australia,165.833,165.769,43528.123,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,843.108
1-736319032,Accepted,In Progress,V3_2,Org line C,S64,Medium,PROD215,in,Australia,0.0,0.0,43350.985,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Accepted,In Progress,V3_2,Org line C,S64,Medium,PROD215,in,Australia,0.022,0.022,43351.007,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Medium,PROD215,in,Australia,0.301,0.279,43351.286,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Accepted,In Progress,A2_2,Org line A2,G40,Medium,PROD215,in,Sweden,9.126,8.825,43360.111,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Queued,Awaiting Assignment,V3_2,Org line C,S64,Medium,PROD215,in,Sweden,9.657,0.531,43360.642,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Accepted,In Progress,V3_2,Org line C,S64,Medium,PROD215,in,Australia,13.187,3.53,43364.172,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Medium,PROD215,in,Australia,13.325,0.138,43364.31,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Accepted,In Progress,A2_2,Org line A2,G40,Medium,PROD215,in,Sweden,13.598,0.273,43364.583,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Accepted,Wait - User,A2_2,Org line A2,G40,Medium,PROD215,in,Sweden,15.47,1.872,43366.455,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,767.824
1-736319032,Accepted,In Progress,A2_2,Org line A2,G40,Medium,PROD215,in,Sweden,101.949,86.479,43452.934,Friday,5,3,0,0,0,1,0,0,0,0,0,0,0,767.824
1-736319032,Completed,Resolved,A2_2,Org line A2,G40,Medium,PROD215,in,Sweden,102.006,0.057,43452.991,Friday,6,3,0,0,0,1,0,0,0,0,0,0,0,767.824
1-736320198,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD815,pl,Sweden,0.0,0.0,43346.223,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD815,pl,Sweden,0.015,0.015,43346.238,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Queued,Awaiting Assignment,V3_2,Org line C,G96,Low,PROD815,pl,Sweden,0.472,0.457,43346.695,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD815,pl,Sweden,0.495,0.023,43346.718,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD815,pl,Sweden,0.513,0.018,43346.736,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD815,pl,Brazil,69.666,69.153,43415.889,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD815,pl,Brazil,69.721,0.055,43415.944,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD815,pl,Brazil,72.241,2.52,43418.464,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Accepted,Wait,V3_2,Org line C,G97,Low,PROD815,pl,Brazil,72.271,0.03,43418.494,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,167.244
1-736320198,Completed,Resolved,V3_2,Org line C,G97,Low,PROD815,pl,Brazil,153.891,81.62,43500.114,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,167.244
