SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-735897079,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD661,se,Sweden,156.142,3.016,43366.455,Friday,3,1,0,0,0,1,0,1,0,0,0,0,0,1513.721
1-735897079,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD661,se,Sweden,156.144,0.002,43366.457,Friday,4,1,0,0,0,1,0,1,0,0,0,0,0,1513.721
1-735897079,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD661,se,Sweden,862.494,706.35,44072.807,Friday,4,1,0,0,0,2,0,1,0,0,0,0,0,1513.721
1-735909135,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD495,pl,Sweden,0.0,0.0,43224.733,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,836.26
1-735909135,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD495,pl,Sweden,0.04,0.04,43224.773,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,836.26
1-735909135,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD495,pl,Sweden,0.614,0.574,43225.347,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,836.26
1-735909135,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD495,pl,POLAND,517.958,517.344,43742.691,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,836.26
1-735909135,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD495,pl,POLAND,517.967,0.009,43742.7,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,836.26
1-735909135,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD495,pl,POLAND,836.143,318.176,44060.876,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,836.26
1-735909135,Completed,Resolved,V3_2,Org line C,G97,Low,PROD495,pl,POLAND,836.257,0.114,44060.99,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,836.26
1-735916798,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD423,pl,Sweden,0.0,0.0,43306.193,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD423,pl,Sweden,0.057,0.057,43306.25,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Queued,Awaiting Assignment,V3_2,Org line C,G97,Medium,PROD423,pl,Sweden,0.781,0.724,43306.974,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,336.111,335.33,43642.304,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Accepted,Assigned,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,336.12,0.009,43642.313,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,677.102,340.982,43983.295,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Accepted,Wait,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,677.105,0.003,43983.298,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,1331.502
1-735916798,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,679.832,2.727,43986.025,Friday,4,1,0,1,0,0,0,1,0,0,0,0,0,1331.502
1-735916798,Accepted,Wait - User,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,681.096,1.264,43987.289,Friday,5,1,0,1,0,0,0,1,0,0,0,0,0,1331.502
1-735916798,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,695.823,14.727,44002.016,Friday,5,1,0,1,0,1,0,1,0,0,0,0,0,1331.502
1-735916798,Accepted,Wait - User,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,695.892,0.069,44002.085,Friday,6,1,0,1,0,1,0,1,0,0,0,0,0,1331.502
1-735916798,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,698.073,2.181,44004.266,Friday,6,1,0,1,0,2,0,1,0,0,0,0,0,1331.502
1-735916798,Completed,Resolved,V3_2,Org line C,G97,Medium,PROD423,pl,POLAND,698.251,0.178,44004.444,Friday,7,1,0,1,0,2,0,1,0,0,0,0,0,1331.502
1-735918121,Queued,Awaiting Assignment,V3_2,Org line C,G96,Medium,PROD698,pl,Sweden,0.0,0.0,43369.493,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.816
1-735918121,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD698,pl,POLAND,5.716,5.716,43375.209,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,1008.816
1-735918121,Accepted,Assigned,V3_2,Org line C,G96,Medium,PROD698,pl,POLAND,5.772,0.056,43375.265,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,1008.816
1-735918121,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD698,pl,POLAND,27.256,21.484,43396.749,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,1008.816
1-735918121,Accepted,Wait - User,V3_2,Org line C,G96,Medium,PROD698,pl,POLAND,27.293,0.037,43396.786,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,1008.816
1-735918121,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD698,pl,POLAND,365.66,338.367,43735.153,Friday,2,1,0,1,0,1,0,0,0,0,0,0,0,1008.816
1-735918121,Completed,Resolved,V3_2,Org line C,G96,Medium,PROD698,pl,POLAND,365.678,0.018,43735.171,Friday,3,1,0,1,0,1,0,0,0,0,0,0,0,1008.816
1-735918241,Queued,Awaiting Assignment,missing,Other,S56,Low,PROD424,pl,Sweden,0.0,0.0,43376.717,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,223.302
1-735918241,Accepted,In Progress,missing,Other,S56,Low,PROD424,pl,POLAND,0.149,0.149,43376.866,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,223.302
1-735918241,Accepted,Assigned,missing,Other,S56,Low,PROD424,pl,POLAND,0.156,0.007,43376.873,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,223.302
1-735918241,Accepted,In Progress,missing,Other,S56,Low,PROD424,pl,POLAND,179.563,179.407,43556.28,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,223.302
1-735918241,Accepted,In Progress,missing,Other,S56,Low,PROD424,pl,POLAND,179.567,0.004,43556.284,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,223.302
1-735918241,Completed,Resolved,missing,Other,S56,Low,PROD424,pl,POLAND,179.663,0.096,43556.38,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,223.302
1-735918271,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD546,us,Sweden,0.0,0.0,43378.187,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD546,us,POLAND,0.851,0.851,43379.038,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Accepted,Assigned,V3_2,Org line C,G359,Medium,PROD546,us,POLAND,0.866,0.015,43379.053,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD546,us,POLAND,268.069,267.203,43646.256,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Queued,Awaiting Assignment,A2_4,Org line A2,L23 3rd,Medium,PROD546,us,POLAND,268.639,0.57,43646.826,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Accepted,In Progress,A2_4,Org line A2,L23 3rd,Medium,PROD546,us,USA,272.104,3.465,43650.291,Friday,2,2,0,1,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Accepted,Assigned,A2_4,Org line A2,L23 3rd,Medium,PROD546,us,USA,272.123,0.019,43650.31,Friday,3,2,0,1,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Accepted,In Progress,A2_4,Org line A2,L23 3rd,Medium,PROD546,us,Sweden,345.872,73.749,43724.059,Friday,3,2,0,2,0,0,0,0,0,0,0,0,0,1259.505
1-735918271,Completed,Resolved,A2_4,Org line A2,L23 3rd,Medium,PROD546,us,Sweden,620.758,274.886,43998.945,Friday,4,2,0,2,0,0,0,0,0,0,0,0,0,1259.505
1-735918281,Queued,Awaiting Assignment,missing,Org line V2,T12,Medium,PROD615,se,Sweden,0.0,0.0,43379.341,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,393.547
1-735918281,Accepted,In Progress,missing,Org line V2,T12,Medium,PROD615,se,Sweden,160.894,160.894,43540.235,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,393.547
1-735918281,Accepted,Wait - User,missing,Org line V2,T12,Medium,PROD615,se,Sweden,160.898,0.004,43540.239,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,393.547
1-735918281,Accepted,In Progress,missing,Org line V2,T12,Medium,PROD615,se,Sweden,180.371,19.473,43559.712,Friday,1,1,0,0,0,1,0,0,0,0,0,0,0,393.547
1-735918281,Completed,Resolved,missing,Org line V2,T12,Medium,PROD615,se,Sweden,338.3,157.929,43717.641,Friday,2,1,0,0,0,1,0,0,0,0,0,0,0,393.547
1-735918621,Queued,Awaiting Assignment,V3_2,Org line C,V27,Medium,PROD424,pl,France,0.0,0.0,43400.76,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,144.837,144.837,43545.597,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,372.093
1-735918621,Accepted,Assigned,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,144.842,0.005,43545.602,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,241.858,97.016,43642.618,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,372.093
1-735918621,Accepted,Wait,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,241.875,0.017,43642.635,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,244.554,2.679,43645.314,Friday,2,1,0,1,0,0,0,1,0,0,0,0,0,372.093
1-735918621,Accepted,Wait,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,244.718,0.164,43645.478,Friday,3,1,0,1,0,0,0,1,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,244.906,0.188,43645.666,Friday,3,1,0,1,0,0,0,2,0,0,0,0,0,372.093
1-735918621,Accepted,Wait - User,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,245.863,0.957,43646.623,Friday,4,1,0,1,0,0,0,2,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,246.922,1.059,43647.682,Friday,4,1,0,1,0,1,0,2,0,0,0,0,0,372.093
1-735918621,Accepted,Wait - User,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,248.504,1.582,43649.264,Friday,5,1,0,1,0,1,0,2,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,315.216,66.712,43715.976,Friday,5,1,0,1,0,2,0,2,0,0,0,0,0,372.093
1-735918621,Accepted,Wait - User,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,315.398,0.182,43716.158,Friday,6,1,0,1,0,2,0,2,0,0,0,0,0,372.093
1-735918621,Accepted,In Progress,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,316.369,0.971,43717.129,Friday,6,1,0,1,0,3,0,2,0,0,0,0,0,372.093
1-735918621,Completed,Resolved,V3_2,Org line C,V27,Medium,PROD424,pl,POLAND,316.566,0.197,43717.326,Friday,7,1,0,1,0,3,0,2,0,0,0,0,0,372.093
1-735918631,Queued,Awaiting Assignment,V3_2,Org line C,W2,Low,PROD755,pl,United Kingdom,0.0,0.0,43401.352,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,V3_2,Org line C,W2,Low,PROD755,pl,Brazil,88.827,88.827,43490.179,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,Assigned,V3_2,Org line C,W2,Low,PROD755,pl,Brazil,88.856,0.029,43490.208,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,V3_2,Org line C,W2,Low,PROD755,pl,Brazil,89.029,0.173,43490.381,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Completed,Resolved,V3_2,Org line C,W2,Low,PROD755,pl,Brazil,89.575,0.546,43490.927,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Queued,Awaiting Assignment,V3_2,Org line C,W2,Low,PROD755,pl,United Kingdom,143.377,53.802,43544.729,Friday,2,1,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,V3_2,Org line C,W2,Low,PROD755,pl,POLAND,144.423,1.046,43545.775,Friday,2,2,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Queued,Awaiting Assignment,A2_1,Org line A2,W15 2nd,Low,PROD755,pl,POLAND,144.439,0.016,43545.791,Friday,3,2,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,A2_1,Org line A2,W15 2nd,Low,PROD755,pl,POLAND,152.907,8.468,43554.259,Friday,3,3,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,A2_1,Org line A2,W15 2nd,Low,PROD755,pl,POLAND,162.75,9.843,43564.102,Friday,4,3,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD755,pl,POLAND,162.824,0.074,43564.176,Friday,5,3,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD755,pl,POLAND,162.924,0.1,43564.276,Friday,5,4,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD755,pl,POLAND,162.935,0.011,43564.287,Friday,6,4,1,1,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD755,pl,POLAND,164.473,1.538,43565.825,Friday,6,4,1,2,0,0,0,0,0,0,0,0,0,198.618
1-735918631,Completed,Resolved,V3_2,Org line C,G97,Low,PROD755,pl,POLAND,164.725,0.252,43566.077,Friday,7,4,1,2,0,0,0,0,0,0,0,0,0,198.618
1-735930868,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD261,in,INDIA,0.0,0.0,43368.241,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,231.79
1-735930868,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD261,in,INDIA,0.357,0.357,43368.598,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,231.79
1-735930868,Queued,Awaiting Assignment,V3_2,Org line C,B5,Low,PROD261,in,INDIA,0.479,0.122,43368.72,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,231.79
1-735930868,Accepted,In Progress,V3_2,Org line C,B5,Low,PROD261,in,INDIA,6.282,5.803,43374.523,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,231.79
1-735930868,Accepted,Wait - Vendor,V3_2,Org line C,B5,Low,PROD261,in,INDIA,24.85,18.568,43393.091,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,231.79
1-735930868,Completed,Resolved,V3_2,Org line C,B5,Low,PROD261,in,INDIA,177.931,153.081,43546.172,Friday,3,1,0,0,0,0,0,0,1,0,0,0,0,231.79
1-736286546,Queued,Awaiting Assignment,E_5,Org line C,G76,Medium,PROD383,se,0,0.0,0.0,43295.29,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,910.111
1-736286546,Accepted,In Progress,E_5,Org line C,G76,Medium,PROD383,se,Sweden,0.915,0.915,43296.205,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,910.111
1-736286546,Accepted,Wait - User,E_5,Org line C,G76,Medium,PROD383,se,Sweden,6.848,5.933,43302.138,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,910.111
1-736286546,Accepted,In Progress,E_5,Org line C,G76,Medium,PROD383,se,Sweden,127.379,120.531,43422.669,Friday,1,1,0,0,0,1,0,0,0,0,0,0,0,910.111
1-736286546,Completed,Resolved,E_5,Org line C,G76,Medium,PROD383,se,Sweden,255.953,128.574,43551.243,Friday,2,1,0,0,0,1,0,0,0,0,0,0,0,910.111
1-736290060,Accepted,In Progress,E_5,Org line C,G73,Medium,PROD20,be,INDIA,0.0,0.0,43332.057,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,873.343
1-736290060,Accepted,In Progress,E_5,Org line C,G73,Medium,PROD20,be,INDIA,0.049,0.049,43332.106,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,873.343
1-736290060,Queued,Awaiting Assignment,A2_4,Org line A2,G304 2nd,Medium,PROD20,be,INDIA,0.134,0.085,43332.191,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,873.343
1-736290060,Accepted,In Progress,A2_4,Org line A2,G304 2nd,Medium,PROD20,be,Belgium,232.661,232.527,43564.718,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,873.343
1-736290060,Completed,Resolved,A2_4,Org line A2,G304 2nd,Medium,PROD20,be,Belgium,232.837,0.176,43564.894,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,873.343
1-736298288,Queued,Awaiting Assignment,E_5,Org line C,G76,Medium,PROD714,se,0,0.0,0.0,43308.222,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,983.915
1-736298288,Accepted,In Progress,E_5,Org line C,G76,Medium,PROD714,se,Sweden,0.238,0.238,43308.46,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,983.915
1-736298288,Accepted,Wait - User,E_5,Org line C,G76,Medium,PROD714,se,Sweden,0.293,0.055,43308.515,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,983.915
1-736298288,Queued,Awaiting Assignment,E_3,Org line C,G68 2nd,Medium,PROD714,se,Sweden,0.727,0.434,43308.949,Friday,1,1,0,0,0,1,0,0,0,0,0,0,0,983.915
1-736298288,Accepted,In Progress,E_3,Org line C,G68 2nd,Medium,PROD714,se,Sweden,232.62,231.893,43540.842,Friday,1,2,0,0,0,1,0,0,0,0,0,0,0,983.915
1-736298288,Completed,Resolved,E_3,Org line C,G68 2nd,Medium,PROD714,se,Sweden,320.029,87.409,43628.251,Friday,2,2,0,0,0,1,0,0,0,0,0,0,0,983.915
1-736319805,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,POLAND,0.0,0.0,43369.888,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,POLAND,0.009,0.009,43369.897,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1008.42
1-736319805,Completed,In Call,V3_2,Org line C,G96,Low,PROD13,pl,POLAND,0.609,0.6,43370.497,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,Brazil,25.633,25.024,43395.521,Friday,2,0,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,Brazil,25.639,0.006,43395.527,Friday,3,0,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD13,pl,Brazil,25.898,0.259,43395.786,Friday,4,0,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,pl,POLAND,26.328,0.43,43396.216,Friday,4,1,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Queued,Awaiting Assignment,V3_2,Org line C,G179,Low,PROD13,pl,POLAND,26.81,0.482,43396.698,Friday,5,1,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G179,Low,PROD13,pl,POLAND,96.488,69.678,43466.376,Friday,5,2,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD13,pl,POLAND,96.968,0.48,43466.856,Friday,6,2,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,pl,INDIA,167.678,70.71,43537.566,Friday,6,3,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD13,pl,INDIA,168.074,0.396,43537.962,Friday,7,3,0,0,0,0,0,0,0,1,0,0,0,1008.42
1-736319805,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,pl,INDIA,339.18,171.106,43709.068,Friday,7,3,0,0,0,1,0,0,0,1,0,0,0,1008.42
1-736319805,Completed,Resolved,V3_2,Org line C,G97,Low,PROD13,pl,INDIA,339.191,0.011,43709.079,Friday,8,3,0,0,0,1,0,0,0,1,0,0,0,1008.42
1-736346711,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.0,0.0,43369.923,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.016,0.016,43369.939,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.756,0.74,43370.679,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,0.785,0.029,43370.708,Friday,3,0,0,0,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,1.172,0.387,43371.095,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,Assigned,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,1.183,0.011,43371.106,Friday,4,1,0,0,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,1.932,0.749,43371.855,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,Wait - User,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,1.938,0.006,43371.861,Friday,5,1,0,1,0,0,0,0,0,0,0,0,0,1008.385
1-736346711,Accepted,Wait,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,13.253,11.315,43383.176,Friday,5,1,0,1,0,1,0,0,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD424,pl,POLAND,14.519,1.266,43384.442,Friday,5,1,0,1,0,1,0,1,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,pl,INDIA,15.813,1.294,43385.736,Friday,5,2,0,1,0,1,0,1,0,0,0,0,0,1008.385
1-736346711,Accepted,Wait,E_10,Org line B,G230 2nd,Low,PROD424,pl,INDIA,15.957,0.144,43385.88,Friday,6,2,0,1,0,1,0,1,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,pl,INDIA,19.125,3.168,43389.048,Friday,6,2,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,E_10,Org line C,G285 2nd,Low,PROD424,pl,INDIA,19.158,0.033,43389.081,Friday,7,2,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,E_10,Org line C,G285 2nd,Low,PROD424,pl,France,33.462,14.304,43403.385,Friday,7,3,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,V3_2,Org line C,W10,Low,PROD424,pl,France,39.189,5.727,43409.112,Friday,8,3,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,V3_2,Org line C,W10,Low,PROD424,pl,France,39.19,0.001,43409.113,Friday,8,4,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,182.017,142.827,43551.94,Friday,8,5,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,E_10,Org line C,G285 2nd,Low,PROD424,pl,POLAND,182.048,0.031,43551.971,Friday,9,5,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,E_10,Org line C,G285 2nd,Low,PROD424,pl,Belgium,185.739,3.691,43555.662,Friday,9,6,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Queued,Awaiting Assignment,V3_2,Org line C,W10,Low,PROD424,pl,Belgium,190.971,5.232,43560.894,Friday,10,6,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,194.862,3.891,43564.785,Friday,10,7,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,Assigned,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,194.868,0.006,43564.791,Friday,11,7,0,1,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,In Progress,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,199.823,4.955,43569.746,Friday,11,7,0,2,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Accepted,Wait - User,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,199.831,0.008,43569.754,Friday,12,7,0,2,0,1,0,2,0,0,0,0,0,1008.385
1-736346711,Completed,Resolved,V3_2,Org line C,W10,Low,PROD424,pl,POLAND,353.28,153.449,43723.203,Friday,12,7,0,2,0,2,0,2,0,0,0,0,0,1008.385
1-736346729,Accepted,In Progress,A2_1,Org line A2,D8,Low,PROD366,pl,POLAND,0.0,0.0,43378.895,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,999.411
1-736346729,Accepted,In Progress,A2_1,Org line A2,D8,Low,PROD366,pl,POLAND,0.021,0.021,43378.916,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,999.411
1-736346729,Accepted,Wait,A2_1,Org line A2,D8,Low,PROD366,pl,POLAND,0.232,0.211,43379.127,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,999.411
1-736346729,Completed,Resolved,A2_1,Org line A2,D8,Low,PROD366,pl,POLAND,356.547,356.315,43735.442,Friday,2,0,0,0,0,0,0,1,0,0,0,0,0,999.411
